record_type,record_id,collected_at,observed_at,forecast_hours,name,commune,district,province,latitude,longitude,rainfall_mm,risk_level,flash_flood_risk,color,source
rainfall_station,vrain-21.425959-104.170953-Chiềng Công 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Công 1,,,,21.426,104.171,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.452906-103.844183-Bó Mười PCTT,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bó Mười PCTT,,,,21.453,103.844,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.268056-104.784722-Tân Lang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tân Lang,,,,21.268,104.785,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.275443-104.43439-Tà Xùa 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tà Xùa 1,,,,21.275,104.434,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.40031-103.36992-Mường Bám 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Bám 1,,,,21.4,103.37,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.161328-104.376376-Tạ Khoa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tạ Khoa,,,,21.161,104.376,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.655327-104.266385-Ngọc Chiến 3,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Ngọc Chiến 3,,,,21.655,104.266,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.955556-104.309167-Phiêng Khoài 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phiêng Khoài 1,,,,20.956,104.309,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.235-103.950833-Chiềng Ban,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Ban,,,,21.235,103.951,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.044167-103.390833-Sam Kha,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sam Kha,,,,21.044,103.391,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.74408-104.53339-Lóng Sập,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lóng Sập,,,,20.744,104.533,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.3808-103.39866-Mường Bám 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Bám 2,,,,21.381,103.399,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.940949-103.598201-Sốp Cộp,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sốp Cộp,,,,20.941,103.598,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.637514-103.97522-Hua Trai,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hua Trai,,,,21.638,103.975,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.10958-104.23129-Chiềng Đông,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Đông,,,,21.11,104.231,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.278056-103.806111-Bản Lầm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bản Lầm,,,,21.278,103.806,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.654518-103.90371-Chiềng Lao 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Lao 2,,,,21.655,103.904,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.364051-104.32587-Hang Chú,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hang Chú,,,,21.364,104.326,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.05001-103.98947-Nà Ớt,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nà Ớt,,,,21.05,103.989,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.314167-103.974444-Chiềng Ngần,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Ngần,,,,21.314,103.974,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.534167-104.026944-Ít Ong,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Ít Ong,,,,21.534,104.027,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.965073-103.994463-Mường Sai 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Sai 2,,,,20.965,103.994,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.184813-103.965969-Chiềng Dong,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Dong,,,,21.185,103.966,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.50681-103.65452-Chiềng Pha PCTT,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Pha PCTT,,,,21.507,103.655,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.59256-104.14285-Thủy điện Nậm Chiến,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thủy điện Nậm Chiến,,,,21.593,104.143,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.318043-103.761079-Nậm Lầu 3,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nậm Lầu 3,,,,21.318,103.761,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.260578-104.673341-Huy Tân 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Huy Tân 1,,,,21.261,104.673,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.66-103.59722-Mường Giàng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Giàng,,,,21.66,103.597,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.942406-104.621924-Tân Lập 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tân Lập 1,,,,20.942,104.622,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.961646-104.429915-Tú Nang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tú Nang,,,,20.962,104.43,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.31361-104.69227-Mường Thải,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Thải,,,,21.314,104.692,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.214494-104.388971-Song Pe,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Song Pe,,,,21.214,104.389,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.47331-103.96-Mường Khiêng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Khiêng,,,,21.473,103.96,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.40394-103.38431-Mường Bám 1 PCTT,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Bám 1 PCTT,,,,21.404,103.384,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.57917-103.970715-Mường Trai,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Trai,,,,21.579,103.971,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.215278-104.060833-Hồ Bản Mòn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Bản Mòn,,,,21.215,104.061,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.328764-103.823975-Muổi Nọi 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Muổi Nọi 1,,,,21.329,103.824,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.296111-104.39-Làng Chếu 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Làng Chếu 2,,,,21.296,104.39,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.18983-104.24372-Hua Nhàn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hua Nhàn,,,,21.19,104.244,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.64859-104.76109-Tân Xuân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tân Xuân,,,,20.649,104.761,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.633693-103.652005-Mường Sại,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Sại,,,,21.634,103.652,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-21.498903-103.995426-Thủy điện Sơn La (Mường La, Sơn La)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Thủy điện Sơn La (Mường La, Sơn La)",,,,21.499,103.995,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.928889-103.3175-Mường Lèo,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Lèo,,,,20.929,103.317,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.30945-104.090026-Chiềng Sung,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Sung,,,,21.309,104.09,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.628889-104.213611-Ngọc Chiến 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Ngọc Chiến 1,,,,21.629,104.214,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.35757-103.72032-Nậm Lầu 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nậm Lầu 2,,,,21.358,103.72,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.19594-104.60316-Gia Phù,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Gia Phù,,,,21.196,104.603,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.2825-103.950556-Chiềng Sinh 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Sinh 1,,,,21.282,103.951,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.629444-104.214722-Ngọc Chiến,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Ngọc Chiến,,,,21.629,104.215,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.594722-104.116667-Nậm Păm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nậm Păm,,,,21.595,104.117,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-21.478056-103.910278-Mường Khiêng 1 (Thuận Châu, Sơn La)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Mường Khiêng 1 (Thuận Châu, Sơn La)",,,,21.478,103.91,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.319444-103.864444-Chiềng Cọ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Cọ,,,,21.319,103.864,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.079722-104.513611-Chiềng Sại,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Sại,,,,21.08,104.514,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.29293-103.49262-Co Tòng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Co Tòng,,,,21.293,103.493,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.36216-103.51248-Co Mạ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Co Mạ,,,,21.362,103.512,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.40749-103.56529-Long Hẹ 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Long Hẹ 2,,,,21.407,103.565,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.35257-103.86348-Chiềng Đen,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Đen,,,,21.353,103.863,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.80355-103.71416-Mường Lạn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Lạn,,,,20.804,103.714,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.208048-103.982164-Chiềng Mai,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Mai,,,,21.208,103.982,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.27226-104.12966-Chiềng Chăn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Chăn,,,,21.272,104.13,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.982223-104.165996-Chiềng On,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng On,,,,20.982,104.166,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.93825-103.63095-Chiềng Khay,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Khay,,,,21.938,103.631,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.414518-104.008664-Mường Bú,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Bú,,,,21.415,104.009,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.401332-104.141647-Chiềng Hoa 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Hoa 2,,,,21.401,104.142,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.200833-104.660833-Hồ Suối Hòm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Suối Hòm,,,,21.201,104.661,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.365-104.088889-Mường Chùm 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Chùm 1,,,,21.365,104.089,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.83404-104.81228-Chiềng Khoa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Khoa,,,,20.834,104.812,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.019855-103.807289-Chiềng Khoong 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Khoong 1,,,,21.02,103.807,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.015556-104.319167-Hồ Chiềng Khoi,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Chiềng Khoi,,,,21.016,104.319,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.32843-104.37709-Xím Vàng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Xím Vàng,,,,21.328,104.377,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.406667-103.503611-Long Hẹ 1 PCTT,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Long Hẹ 1 PCTT,,,,21.407,103.504,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.91075-104.41102-Lóng Phiêng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lóng Phiêng,,,,20.911,104.411,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.144167-103.466667-Đứa Mòn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đứa Mòn,,,,21.144,103.467,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.523333-104.132778-Chiềng Muôn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Muôn,,,,21.523,104.133,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.260556-104.486667-Tà Xùa 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tà Xùa 2,,,,21.261,104.487,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.29389-104.3605-Làng Chếu 4,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Làng Chếu 4,,,,21.294,104.361,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.631-104.298-Pú Dảnh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Pú Dảnh,,,,21.631,104.298,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.156389-104.520278-Sập Xa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sập Xa,,,,21.156,104.52,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.43634-104.19396-Chiềng Công,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Công,,,,21.436,104.194,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.772865-104.872763-Km46,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Km46,,,,20.773,104.873,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.546363-104.000569-Mường Trai,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Trai,,,,21.546,104.001,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.377608-103.909534-Chiềng Xôm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chiềng Xôm,,,,21.378,103.91,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-21.724429-105.708247-Phố Đu,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phố Đu,,,,21.724,105.708,84.2,Mưa to,,#FF9600,VRain
rainfall_station,vrain-21.650106-105.834613-Hóa Thượng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hóa Thượng,,,,21.65,105.835,62.6,Mưa to,,#FF9600,VRain
rainfall_station,vrain-21.637222-105.728333-Cù Vân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cù Vân,,,,21.637,105.728,55.4,Mưa to,,#FF9600,VRain
rainfall_station,vrain-22.109444-105.694167-Dương Phong 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Dương Phong 1,,,,22.109,105.694,52.0,Mưa to,,#FF9600,VRain
rainfall_station,vrain-22.087352-105.504016-Lương Bằng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lương Bằng,,,,22.087,105.504,47.6,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.008194-105.675806-Linh Thông,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Linh Thông,,,,22.008,105.676,45.2,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.144444-105.661389-Đông Viên,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đông Viên,,,,22.144,105.661,44.8,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.72616-105.84797-Tân Long,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tân Long,,,,21.726,105.848,43.4,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.688333-105.728889-Phấn Mễ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phấn Mễ,,,,21.688,105.729,42.8,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.613583-105.78825-Than Khánh Hòa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Than Khánh Hòa,,,,21.614,105.788,38.2,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.184611-105.582983-Ngọc Phái,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Ngọc Phái,,,,22.185,105.583,31.2,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.870222-105.624639-Trung Hội,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Hội,,,,21.87,105.625,30.4,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.905556-105.571389-Bảo Linh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bảo Linh,,,,21.906,105.571,28.8,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.822222-105.666667-Phú Tiến,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Tiến,,,,21.822,105.667,28.4,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.158056-105.595556-Bằng Lũng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bằng Lũng,,,,22.158,105.596,28.0,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.857389-105.559083-Thanh Định,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thanh Định,,,,21.857,105.559,26.0,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.9665-105.701194-Lam Vỹ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lam Vỹ,,,,21.966,105.701,25.8,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.018611-105.555833-Bình Trung,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bình Trung,,,,22.019,105.556,23.0,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.6775-105.855-Sông Cầu,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sông Cầu,,,,21.677,105.855,22.8,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.041389-105.604444-Yên Phong,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Phong,,,,22.041,105.604,21.6,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.596693-105.684496-Tân Thái,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tân Thái,,,,21.597,105.684,21.2,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.96525-105.647778-Quy Kỳ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Quy Kỳ,,,,21.965,105.648,20.4,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.771389-105.752222-Yên Lạc PCTT,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Lạc PCTT,,,,21.771,105.752,20.0,Mưa vừa,,#009300,VRain
rainfall_station,vrain-22.120833-105.575278-Bằng Lãng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bằng Lãng,,,,22.121,105.575,20.0,Mưa vừa,,#009300,VRain
rainfall_station,vrain-21.800306-105.619861-Bộc Nhiêu,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bộc Nhiêu,,,,21.8,105.62,15.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.912703-105.91061-Bình Văn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bình Văn,,,,21.913,105.911,15.6,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.238611-105.505-Bản Thi,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bản Thi,,,,22.239,105.505,15.0,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.801111-105.7-Yên Đổ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Đổ,,,,21.801,105.7,14.2,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.81047-105.96878-Thượng Nung,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thượng Nung,,,,21.81,105.969,13.4,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.173114-105.514507-Yên Thượng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Thượng,,,,22.173,105.515,11.6,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.200278-105.478889-Yên Thịnh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Thịnh,,,,22.2,105.479,11.6,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.113056-105.728611-Dương Phong 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Dương Phong 2,,,,22.113,105.729,10.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.38346-105.900271-Nà Phặc,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nà Phặc,,,,22.383,105.9,10.2,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.1875-105.640833-Phương Viên,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phương Viên,,,,22.188,105.641,8.4,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.831943-105.555818-Điềm Mặc 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Điềm Mặc 1,,,,21.832,105.556,7.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.270278-105.881111-Phủ Thông,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phủ Thông,,,,22.27,105.881,7.6,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.508611-105.725556-Nghiên Loan 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nghiên Loan 2,,,,22.509,105.726,7.4,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.799722-105.901944-Thần Sa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thần Sa,,,,21.8,105.902,6.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.515278-105.6475-Cao Tân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cao Tân,,,,22.515,105.647,6.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.391389-105.792778-Yến Dương,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yến Dương,,,,22.391,105.793,6.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.386813-105.795796-Yến Dương,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yến Dương,,,,22.387,105.796,6.2,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.741944-105.569167-Minh Tiến,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Minh Tiến,,,,21.742,105.569,5.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.201111-105.76-Đôn Phong 3,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đôn Phong 3,,,,22.201,105.76,5.6,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.557509-105.639266-Cổ Linh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cổ Linh,,,,22.558,105.639,5.4,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.496944-105.686667-Thị trấn Quân Chu,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thị trấn Quân Chu,,,,21.497,105.687,5.4,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.4425-105.664722-Khang Ninh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Khang Ninh,,,,22.442,105.665,5.2,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.583042-105.833234-Đồng Quang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đồng Quang,,,,21.583,105.833,5.0,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-21.778194-105.578778-Bình Thành,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bình Thành,,,,21.778,105.579,4.8,Mưa nhỏ,,#1DADE9,VRain
rainfall_station,vrain-22.454525-105.771283-Bành Trạch 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bành Trạch 1,,,,22.455,105.771,4.6,Mưa nhỏ,,#1DADE9,VRain
